user_id,signup_date,first_seen_date,last_seen_date,user_segment,age_bucket,primary_device_type,primary_os,country,region,city,is_kids_profile,updated_at
user_225,2025-08-14,2025-08-14,2025-11-04,ad_supported,35-44,tv,Roku,UK,ENG,London,False,2025-11-04
user_226,2025-08-27,2025-08-27,2025-10-24,ad_supported,25-34,mobile,Android,UK,SCT,Edinburgh,False,2025-10-24
user_227,2025-01-17,2025-01-17,2025-04-28,ad_supported,35-44,desktop,macOS,CA,ON,Toronto,False,2025-04-28
user_228,2025-02-10,2025-02-10,2025-02-21,kids,18-24,desktop,Linux,UK,SCT,Edinburgh,True,2025-02-21
user_229,2025-07-26,2025-07-26,2026-01-12,kids,25-34,tablet,Android,US,WA,Seattle,True,2026-01-12
user_230,2025-12-31,2025-12-31,2026-06-01,ad_supported,35-44,tablet,Android,UK,SCT,Edinburgh,False,2026-06-01
user_231,2025-06-23,2025-06-23,2025-11-11,ad_supported,35-44,mobile,Android,US,CA,Los Angeles,False,2025-11-11
user_232,2025-09-18,2025-09-18,2025-10-22,ad_supported,45-54,desktop,macOS,UK,ENG,London,False,2025-10-22
user_233,2025-07-27,2025-07-27,2025-10-06,premium,55+,tablet,iOS,UK,ENG,London,False,2025-10-06
user_234,2025-12-09,2025-12-09,2026-03-12,premium,18-24,desktop,macOS,US,CA,San Francisco,False,2026-03-12
user_235,2025-03-28,2025-03-28,2025-07-08,premium,35-44,desktop,Windows,CA,BC,Vancouver,False,2025-07-08
user_236,2025-08-04,2025-08-04,2025-10-19,ad_supported,13-17,tablet,Android,US,NY,New York,False,2025-10-19
user_237,2025-07-10,2025-07-10,2026-01-05,premium,13-17,tv,Roku,CA,BC,Vancouver,False,2026-01-05
user_238,2025-05-30,2025-05-30,2025-10-25,kids,45-54,tablet,iOS,UK,SCT,Edinburgh,True,2025-10-25
user_239,2025-12-17,2025-12-17,2026-03-23,ad_supported,25-34,tv,Android TV,CA,ON,Toronto,False,2026-03-23
user_240,2025-10-28,2025-10-28,2026-02-06,ad_supported,45-54,desktop,macOS,US,CA,San Francisco,False,2026-02-06
user_241,2025-01-07,2025-01-07,2025-01-08,ad_supported,25-34,tv,tvOS,US,WA,Seattle,False,2025-01-08
user_242,2025-11-19,2025-11-19,2026-01-10,premium,45-54,desktop,Windows,US,NY,New York,False,2026-01-10
user_243,2025-07-19,2025-07-19,2025-09-22,premium,25-34,tablet,Android,US,WA,Seattle,False,2025-09-22
user_244,2025-10-06,2025-10-06,2026-03-11,premium,25-34,mobile,Android,US,WA,Seattle,False,2026-03-11
user_245,2025-09-25,2025-09-25,2025-11-25,ad_supported,55+,mobile,iOS,CA,BC,Vancouver,False,2025-11-25
user_246,2025-04-01,2025-04-01,2025-06-17,ad_supported,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-06-17
user_247,2025-11-01,2025-11-01,2025-12-04,ad_supported,35-44,tv,Android TV,UK,SCT,Edinburgh,False,2025-12-04
user_248,2025-05-10,2025-05-10,2025-07-09,premium,35-44,tablet,iOS,CA,BC,Vancouver,False,2025-07-09
user_249,2025-10-10,2025-10-10,2026-01-05,ad_supported,13-17,tv,Roku,UK,ENG,London,False,2026-01-05
user_250,2025-03-10,2025-03-10,2025-03-22,kids,18-24,desktop,Windows,CA,BC,Vancouver,True,2025-03-22
user_251,2025-12-19,2025-12-19,2026-01-10,premium,55+,desktop,macOS,UK,SCT,Edinburgh,False,2026-01-10
user_252,2025-07-24,2025-07-24,2025-11-28,ad_supported,25-34,mobile,Android,US,NY,New York,False,2025-11-28
user_253,2025-06-11,2025-06-11,2025-09-19,ad_supported,35-44,tv,Android TV,US,CA,Los Angeles,False,2025-09-19
user_254,2025-06-15,2025-06-15,2025-11-22,premium,18-24,tablet,Android,UK,SCT,Edinburgh,False,2025-11-22
user_255,2025-11-28,2025-11-28,2026-04-08,ad_supported,45-54,tablet,iOS,UK,SCT,Edinburgh,False,2026-04-08
user_256,2025-02-01,2025-02-01,2025-03-29,ad_supported,18-24,tablet,Android,UK,ENG,London,False,2025-03-29
user_257,2025-10-04,2025-10-04,2026-03-02,ad_supported,55+,tv,Roku,US,CA,Los Angeles,False,2026-03-02
user_258,2025-12-26,2025-12-26,2026-02-15,ad_supported,18-24,desktop,macOS,US,WA,Seattle,False,2026-02-15
user_259,2025-06-30,2025-06-30,2025-08-17,ad_supported,25-34,tv,Android TV,CA,ON,Toronto,False,2025-08-17
user_260,2025-03-02,2025-03-02,2025-04-16,ad_supported,45-54,tv,Roku,UK,ENG,London,False,2025-04-16
user_261,2025-03-09,2025-03-09,2025-07-17,ad_supported,25-34,mobile,Android,US,CA,San Francisco,False,2025-07-17
user_262,2025-03-12,2025-03-12,2025-07-23,ad_supported,13-17,mobile,Android,US,WA,Seattle,False,2025-07-23
user_263,2025-12-10,2025-12-10,2026-01-14,ad_supported,25-34,mobile,Android,US,WA,Seattle,False,2026-01-14
user_264,2025-04-09,2025-04-09,2025-10-02,ad_supported,25-34,mobile,Android,CA,BC,Vancouver,False,2025-10-02
user_265,2025-09-18,2025-09-18,2025-10-21,ad_supported,13-17,tv,Android TV,UK,ENG,London,False,2025-10-21
user_266,2025-01-24,2025-01-24,2025-01-29,kids,18-24,tablet,Android,UK,ENG,London,True,2025-01-29
user_267,2025-08-27,2025-08-27,2025-09-27,ad_supported,25-34,tablet,iOS,UK,ENG,London,False,2025-09-27
user_268,2025-07-28,2025-07-28,2025-09-11,premium,45-54,tv,Android TV,US,NY,New York,False,2025-09-11
user_269,2025-02-14,2025-02-14,2025-06-11,premium,45-54,tablet,iOS,UK,ENG,London,False,2025-06-11
user_270,2025-08-27,2025-08-27,2025-12-13,ad_supported,25-34,mobile,iOS,UK,ENG,London,False,2025-12-13
user_271,2025-06-06,2025-06-06,2025-11-23,premium,25-34,tablet,iOS,US,NY,New York,False,2025-11-23
user_272,2025-05-25,2025-05-25,2025-10-22,ad_supported,25-34,tv,tvOS,US,WA,Seattle,False,2025-10-22
user_273,2025-03-01,2025-03-01,2025-08-23,ad_supported,35-44,mobile,iOS,CA,ON,Toronto,False,2025-08-23
user_274,2025-06-01,2025-06-01,2025-06-15,ad_supported,13-17,tv,tvOS,US,CA,San Francisco,False,2025-06-15
user_275,2025-04-08,2025-04-08,2025-05-18,premium,18-24,tv,Roku,US,CA,San Francisco,False,2025-05-18
user_276,2025-09-03,2025-09-03,2025-12-25,premium,35-44,desktop,Linux,US,CA,Los Angeles,False,2025-12-25
user_277,2025-07-02,2025-07-02,2025-09-13,kids,25-34,tv,tvOS,UK,SCT,Edinburgh,True,2025-09-13
user_278,2025-07-31,2025-07-31,2025-09-17,ad_supported,18-24,tablet,Android,UK,SCT,Edinburgh,False,2025-09-17
user_279,2025-03-15,2025-03-15,2025-08-13,premium,18-24,desktop,macOS,CA,ON,Toronto,False,2025-08-13
user_280,2025-10-13,2025-10-13,2025-12-12,ad_supported,35-44,tablet,iOS,CA,ON,Toronto,False,2025-12-12
user_281,2025-11-09,2025-11-09,2026-01-24,ad_supported,35-44,mobile,iOS,CA,BC,Vancouver,False,2026-01-24
user_282,2025-03-28,2025-03-28,2025-08-28,ad_supported,35-44,tv,tvOS,UK,ENG,London,False,2025-08-28
user_283,2025-01-19,2025-01-19,2025-03-27,premium,18-24,tablet,Android,UK,SCT,Edinburgh,False,2025-03-27
user_284,2025-12-25,2025-12-25,2026-03-19,ad_supported,35-44,mobile,iOS,CA,BC,Vancouver,False,2026-03-19
user_285,2025-10-01,2025-10-01,2025-11-10,premium,35-44,tablet,iOS,CA,ON,Toronto,False,2025-11-10
user_286,2025-08-26,2025-08-26,2025-09-12,premium,45-54,tablet,iOS,UK,ENG,London,False,2025-09-12
user_287,2025-07-28,2025-07-28,2025-09-11,premium,35-44,desktop,Linux,US,NY,New York,False,2025-09-11
user_288,2025-05-21,2025-05-21,2025-10-07,ad_supported,25-34,tv,Roku,CA,BC,Vancouver,False,2025-10-07
user_289,2025-09-05,2025-09-05,2025-12-29,kids,55+,tv,Android TV,UK,SCT,Edinburgh,True,2025-12-29
user_290,2025-09-29,2025-09-29,2025-12-27,ad_supported,25-34,tv,Android TV,US,NY,New York,False,2025-12-27
user_291,2025-04-02,2025-04-02,2025-08-11,ad_supported,18-24,tv,Roku,UK,ENG,London,False,2025-08-11
user_292,2025-12-20,2025-12-20,2026-02-27,ad_supported,25-34,desktop,Windows,CA,BC,Vancouver,False,2026-02-27
user_293,2025-02-24,2025-02-24,2025-08-09,ad_supported,18-24,tv,Roku,UK,ENG,London,False,2025-08-09
user_294,2025-09-12,2025-09-12,2025-09-23,ad_supported,25-34,tablet,iOS,CA,ON,Toronto,False,2025-09-23
user_295,2025-03-29,2025-03-29,2025-07-15,premium,55+,tablet,Android,UK,ENG,London,False,2025-07-15
user_296,2025-09-20,2025-09-20,2026-02-28,ad_supported,25-34,mobile,iOS,CA,BC,Vancouver,False,2026-02-28
user_297,2025-05-23,2025-05-23,2025-11-15,ad_supported,18-24,tablet,Android,US,CA,San Francisco,False,2025-11-15
user_298,2025-11-16,2025-11-16,2026-01-17,kids,35-44,mobile,iOS,UK,SCT,Edinburgh,True,2026-01-17
user_299,2025-02-04,2025-02-04,2025-04-22,premium,18-24,tablet,iOS,UK,ENG,London,False,2025-04-22
user_300,2025-01-15,2025-01-15,2025-03-08,premium,25-34,desktop,macOS,UK,SCT,Edinburgh,False,2025-03-08
user_301,2025-10-31,2025-10-31,2026-02-06,ad_supported,18-24,desktop,Windows,UK,ENG,London,False,2026-02-06
user_302,2025-06-29,2025-06-29,2025-12-11,ad_supported,18-24,mobile,iOS,UK,SCT,Edinburgh,False,2025-12-11
user_303,2025-11-10,2025-11-10,2025-11-19,premium,25-34,desktop,Windows,CA,BC,Vancouver,False,2025-11-19
user_304,2025-12-02,2025-12-02,2026-05-16,premium,25-34,desktop,macOS,CA,ON,Toronto,False,2026-05-16
user_305,2025-07-17,2025-07-17,2025-10-21,ad_supported,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2025-10-21
user_306,2025-07-25,2025-07-25,2025-12-24,premium,18-24,desktop,macOS,UK,SCT,Edinburgh,False,2025-12-24
user_307,2025-05-30,2025-05-30,2025-10-11,ad_supported,45-54,desktop,macOS,UK,SCT,Edinburgh,False,2025-10-11
user_308,2025-07-22,2025-07-22,2025-12-31,ad_supported,55+,tv,Roku,CA,ON,Toronto,False,2025-12-31
user_309,2025-03-28,2025-03-28,2025-05-19,ad_supported,55+,tv,Roku,UK,ENG,London,False,2025-05-19
user_310,2025-12-14,2025-12-14,2026-01-01,premium,18-24,desktop,Windows,UK,SCT,Edinburgh,False,2026-01-01
user_311,2025-01-03,2025-01-03,2025-06-05,premium,13-17,desktop,Linux,UK,ENG,London,False,2025-06-05
user_312,2025-08-29,2025-08-29,2025-09-03,premium,18-24,tablet,iOS,US,NY,New York,False,2025-09-03
user_313,2025-11-30,2025-11-30,2026-04-26,premium,25-34,mobile,iOS,CA,BC,Vancouver,False,2026-04-26
user_314,2025-01-21,2025-01-21,2025-06-02,ad_supported,18-24,tv,Roku,US,CA,Los Angeles,False,2025-06-02
user_315,2025-04-11,2025-04-11,2025-08-12,kids,55+,mobile,iOS,UK,SCT,Edinburgh,True,2025-08-12
user_316,2025-04-14,2025-04-14,2025-05-02,ad_supported,35-44,mobile,iOS,US,WA,Seattle,False,2025-05-02
user_317,2025-03-22,2025-03-22,2025-08-08,premium,18-24,mobile,Android,US,WA,Seattle,False,2025-08-08
user_318,2025-01-15,2025-01-15,2025-06-15,ad_supported,55+,tv,Roku,US,CA,Los Angeles,False,2025-06-15
user_319,2025-12-31,2025-12-31,2026-06-23,premium,35-44,tablet,Android,UK,SCT,Edinburgh,False,2026-06-23
user_320,2025-11-13,2025-11-13,2026-03-15,premium,35-44,desktop,macOS,US,CA,Los Angeles,False,2026-03-15
user_321,2025-08-08,2025-08-08,2025-12-18,premium,18-24,tablet,iOS,US,WA,Seattle,False,2025-12-18
user_322,2025-03-29,2025-03-29,2025-06-29,ad_supported,25-34,mobile,iOS,UK,ENG,London,False,2025-06-29
user_323,2025-06-05,2025-06-05,2025-10-03,ad_supported,35-44,desktop,Linux,CA,BC,Vancouver,False,2025-10-03
user_324,2025-02-08,2025-02-08,2025-03-23,ad_supported,55+,mobile,iOS,UK,ENG,London,False,2025-03-23
user_325,2025-10-27,2025-10-27,2026-02-26,ad_supported,25-34,desktop,Windows,UK,SCT,Edinburgh,False,2026-02-26
user_326,2025-10-25,2025-10-25,2025-12-19,premium,18-24,desktop,Windows,US,CA,San Francisco,False,2025-12-19
user_327,2025-07-28,2025-07-28,2025-12-11,ad_supported,45-54,mobile,iOS,US,NY,New York,False,2025-12-11
user_328,2025-05-03,2025-05-03,2025-05-20,ad_supported,25-34,mobile,Android,CA,BC,Vancouver,False,2025-05-20
user_329,2025-07-27,2025-07-27,2025-11-27,kids,45-54,tv,Roku,US,NY,New York,True,2025-11-27
user_330,2025-11-15,2025-11-15,2026-01-24,kids,18-24,tablet,Android,CA,BC,Vancouver,True,2026-01-24
user_331,2025-07-05,2025-07-05,2025-12-28,ad_supported,13-17,tv,Roku,UK,ENG,London,False,2025-12-28
user_332,2025-05-21,2025-05-21,2025-06-04,ad_supported,35-44,tv,Roku,UK,ENG,London,False,2025-06-04
user_333,2025-06-30,2025-06-30,2025-09-21,ad_supported,25-34,desktop,Windows,CA,BC,Vancouver,False,2025-09-21
user_334,2025-10-08,2025-10-08,2025-11-11,premium,35-44,mobile,iOS,US,CA,San Francisco,False,2025-11-11
user_335,2025-09-30,2025-09-30,2026-01-03,ad_supported,45-54,tablet,iOS,CA,BC,Vancouver,False,2026-01-03
user_336,2025-08-20,2025-08-20,2025-09-25,ad_supported,25-34,tablet,Android,US,WA,Seattle,False,2025-09-25
user_337,2025-11-29,2025-11-29,2026-05-05,kids,13-17,mobile,Android,UK,SCT,Edinburgh,True,2026-05-05
user_338,2025-03-25,2025-03-25,2025-08-22,premium,18-24,mobile,iOS,US,NY,New York,False,2025-08-22
user_339,2025-08-21,2025-08-21,2025-09-01,premium,25-34,tv,Roku,US,CA,Los Angeles,False,2025-09-01
user_340,2025-12-26,2025-12-26,2026-05-05,ad_supported,25-34,desktop,Linux,US,WA,Seattle,False,2026-05-05
user_341,2025-06-12,2025-06-12,2025-07-25,ad_supported,25-34,desktop,Linux,UK,ENG,London,False,2025-07-25
user_342,2025-08-01,2025-08-01,2025-12-17,premium,25-34,tablet,Android,US,WA,Seattle,False,2025-12-17
user_343,2025-12-21,2025-12-21,2026-05-09,kids,18-24,mobile,Android,UK,ENG,London,True,2026-05-09
user_344,2025-05-18,2025-05-18,2025-08-14,premium,45-54,desktop,Windows,CA,BC,Vancouver,False,2025-08-14
user_345,2025-11-17,2025-11-17,2026-05-06,ad_supported,45-54,desktop,Linux,UK,ENG,London,False,2026-05-06
user_346,2025-07-11,2025-07-11,2025-08-05,ad_supported,55+,mobile,Android,US,CA,San Francisco,False,2025-08-05
user_347,2025-11-04,2025-11-04,2026-04-10,ad_supported,45-54,mobile,Android,CA,ON,Toronto,False,2026-04-10
user_348,2025-11-29,2025-11-29,2026-05-22,ad_supported,45-54,tablet,iOS,UK,ENG,London,False,2026-05-22
user_349,2025-05-29,2025-05-29,2025-11-22,premium,18-24,mobile,Android,US,NY,New York,False,2025-11-22
user_350,2025-09-01,2025-09-01,2025-11-20,kids,35-44,tv,Roku,UK,SCT,Edinburgh,True,2025-11-20
user_351,2025-06-05,2025-06-05,2025-09-28,ad_supported,35-44,tv,Roku,UK,ENG,London,False,2025-09-28
user_352,2025-11-13,2025-11-13,2026-01-17,ad_supported,45-54,desktop,Windows,CA,ON,Toronto,False,2026-01-17
user_353,2025-06-17,2025-06-17,2025-11-08,ad_supported,35-44,desktop,macOS,UK,SCT,Edinburgh,False,2025-11-08
user_354,2025-09-20,2025-09-20,2025-12-25,premium,35-44,tablet,iOS,UK,ENG,London,False,2025-12-25
user_355,2025-03-29,2025-03-29,2025-07-12,ad_supported,45-54,tablet,Android,UK,ENG,London,False,2025-07-12
user_356,2025-10-27,2025-10-27,2025-12-19,premium,55+,tablet,Android,UK,ENG,London,False,2025-12-19
user_357,2025-04-04,2025-04-04,2025-08-26,premium,18-24,tv,tvOS,US,WA,Seattle,False,2025-08-26
user_358,2025-12-02,2025-12-02,2026-02-03,kids,18-24,tv,Roku,US,CA,Los Angeles,True,2026-02-03
user_359,2025-07-15,2025-07-15,2025-12-08,ad_supported,25-34,tablet,iOS,US,WA,Seattle,False,2025-12-08
user_360,2025-09-18,2025-09-18,2025-10-27,premium,25-34,tv,Roku,UK,SCT,Edinburgh,False,2025-10-27
user_361,2025-01-31,2025-01-31,2025-02-15,kids,18-24,tablet,iOS,CA,ON,Toronto,True,2025-02-15
user_362,2025-07-20,2025-07-20,2025-12-04,premium,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-12-04
user_363,2025-09-07,2025-09-07,2025-09-13,ad_supported,18-24,mobile,Android,UK,ENG,London,False,2025-09-13
user_364,2025-03-19,2025-03-19,2025-05-16,premium,18-24,mobile,iOS,US,CA,San Francisco,False,2025-05-16
user_365,2025-06-27,2025-06-27,2025-12-09,ad_supported,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2025-12-09
user_366,2025-10-18,2025-10-18,2026-04-04,ad_supported,25-34,mobile,iOS,UK,ENG,London,False,2026-04-04
user_367,2025-03-07,2025-03-07,2025-04-02,ad_supported,25-34,desktop,Linux,CA,BC,Vancouver,False,2025-04-02
user_368,2025-03-21,2025-03-21,2025-06-05,premium,35-44,desktop,Windows,US,WA,Seattle,False,2025-06-05
user_369,2025-11-28,2025-11-28,2026-03-26,ad_supported,35-44,tablet,Android,CA,BC,Vancouver,False,2026-03-26
user_370,2025-11-21,2025-11-21,2025-12-13,kids,25-34,tablet,Android,US,WA,Seattle,True,2025-12-13
user_371,2025-06-28,2025-06-28,2025-10-12,premium,45-54,mobile,Android,US,NY,New York,False,2025-10-12
user_372,2025-10-09,2025-10-09,2026-01-26,ad_supported,18-24,mobile,iOS,CA,ON,Toronto,False,2026-01-26
user_373,2025-03-14,2025-03-14,2025-04-14,premium,45-54,desktop,macOS,US,NY,New York,False,2025-04-14
user_374,2025-05-20,2025-05-20,2025-05-27,ad_supported,35-44,tv,Android TV,CA,BC,Vancouver,False,2025-05-27
user_375,2025-11-13,2025-11-13,2025-11-18,premium,45-54,tablet,Android,US,NY,New York,False,2025-11-18
user_376,2025-03-24,2025-03-24,2025-09-10,ad_supported,18-24,tablet,iOS,UK,SCT,Edinburgh,False,2025-09-10
user_377,2025-08-17,2025-08-17,2025-09-24,ad_supported,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-09-24
user_378,2025-12-28,2025-12-28,2026-03-29,ad_supported,35-44,mobile,Android,CA,BC,Vancouver,False,2026-03-29
user_379,2025-03-06,2025-03-06,2025-09-01,premium,35-44,tablet,Android,US,NY,New York,False,2025-09-01
user_380,2025-01-09,2025-01-09,2025-06-20,premium,45-54,tv,Android TV,UK,ENG,London,False,2025-06-20
user_381,2025-08-25,2025-08-25,2025-09-29,ad_supported,18-24,desktop,macOS,UK,ENG,London,False,2025-09-29
user_382,2025-01-29,2025-01-29,2025-04-05,kids,25-34,desktop,macOS,UK,SCT,Edinburgh,True,2025-04-05
user_383,2025-05-05,2025-05-05,2025-10-19,premium,18-24,tv,tvOS,CA,BC,Vancouver,False,2025-10-19
user_384,2025-05-16,2025-05-16,2025-11-04,kids,25-34,desktop,Windows,CA,BC,Vancouver,True,2025-11-04
user_385,2025-10-09,2025-10-09,2026-01-04,premium,35-44,tablet,iOS,UK,SCT,Edinburgh,False,2026-01-04
user_386,2025-10-02,2025-10-02,2026-03-26,premium,18-24,tablet,iOS,CA,ON,Toronto,False,2026-03-26
user_387,2025-03-27,2025-03-27,2025-04-07,premium,18-24,desktop,Linux,US,CA,Los Angeles,False,2025-04-07
user_388,2025-12-27,2025-12-27,2026-04-27,premium,55+,tv,tvOS,CA,ON,Toronto,False,2026-04-27
user_389,2025-10-01,2025-10-01,2025-11-18,ad_supported,55+,mobile,Android,US,WA,Seattle,False,2025-11-18
user_390,2025-08-03,2025-08-03,2026-01-04,premium,35-44,tv,Android TV,UK,ENG,London,False,2026-01-04
user_391,2025-06-21,2025-06-21,2025-09-23,ad_supported,18-24,tablet,Android,CA,ON,Toronto,False,2025-09-23
user_392,2025-12-08,2025-12-08,2026-01-16,ad_supported,35-44,tablet,Android,CA,ON,Toronto,False,2026-01-16
user_393,2025-09-16,2025-09-16,2026-02-06,ad_supported,25-34,tablet,Android,US,WA,Seattle,False,2026-02-06
user_394,2025-07-26,2025-07-26,2025-09-05,ad_supported,35-44,mobile,iOS,CA,BC,Vancouver,False,2025-09-05
user_395,2025-09-25,2025-09-25,2025-12-09,ad_supported,18-24,mobile,Android,US,NY,New York,False,2025-12-09
user_396,2025-09-13,2025-09-13,2026-01-08,ad_supported,25-34,tv,Roku,UK,SCT,Edinburgh,False,2026-01-08
user_397,2025-03-09,2025-03-09,2025-07-18,ad_supported,18-24,tablet,iOS,US,CA,Los Angeles,False,2025-07-18
user_398,2025-07-31,2025-07-31,2026-01-24,premium,35-44,mobile,Android,UK,ENG,London,False,2026-01-24
user_399,2025-05-15,2025-05-15,2025-09-13,premium,35-44,mobile,Android,CA,BC,Vancouver,False,2025-09-13
user_400,2025-02-06,2025-02-06,2025-05-10,ad_supported,25-34,mobile,Android,US,WA,Seattle,False,2025-05-10
user_401,2025-03-03,2025-03-03,2025-04-07,kids,45-54,mobile,iOS,US,WA,Seattle,True,2025-04-07
user_402,2025-05-21,2025-05-21,2025-08-18,ad_supported,45-54,desktop,macOS,CA,ON,Toronto,False,2025-08-18
user_403,2025-05-07,2025-05-07,2025-07-11,ad_supported,25-34,desktop,Windows,UK,ENG,London,False,2025-07-11
user_404,2025-03-08,2025-03-08,2025-07-19,premium,45-54,tablet,Android,UK,ENG,London,False,2025-07-19
user_405,2025-01-22,2025-01-22,2025-02-17,ad_supported,25-34,desktop,macOS,CA,BC,Vancouver,False,2025-02-17
user_406,2025-11-07,2025-11-07,2026-02-09,ad_supported,35-44,mobile,iOS,UK,ENG,London,False,2026-02-09
user_407,2025-07-10,2025-07-10,2025-09-04,premium,18-24,mobile,Android,CA,BC,Vancouver,False,2025-09-04
user_408,2025-09-07,2025-09-07,2025-12-18,kids,25-34,mobile,Android,US,WA,Seattle,True,2025-12-18
user_409,2025-01-15,2025-01-15,2025-04-01,ad_supported,35-44,desktop,Linux,US,WA,Seattle,False,2025-04-01
user_410,2025-09-05,2025-09-05,2026-01-17,premium,13-17,tv,tvOS,CA,ON,Toronto,False,2026-01-17
user_411,2025-08-25,2025-08-25,2025-11-09,kids,25-34,desktop,Windows,CA,ON,Toronto,True,2025-11-09
user_412,2025-07-09,2025-07-09,2025-11-30,premium,18-24,tv,Android TV,US,WA,Seattle,False,2025-11-30
user_413,2025-04-07,2025-04-07,2025-10-03,ad_supported,13-17,desktop,Windows,US,CA,Los Angeles,False,2025-10-03
user_414,2025-01-12,2025-01-12,2025-01-13,premium,25-34,desktop,macOS,CA,BC,Vancouver,False,2025-01-13
user_415,2025-12-01,2025-12-01,2025-12-25,ad_supported,13-17,desktop,Windows,UK,ENG,London,False,2025-12-25
user_416,2025-04-26,2025-04-26,2025-08-09,premium,25-34,desktop,Windows,CA,ON,Toronto,False,2025-08-09
user_417,2025-06-12,2025-06-12,2025-06-19,premium,35-44,mobile,Android,UK,SCT,Edinburgh,False,2025-06-19
user_418,2025-03-02,2025-03-02,2025-07-26,kids,18-24,tv,Android TV,CA,ON,Toronto,True,2025-07-26
user_419,2025-02-21,2025-02-21,2025-03-02,ad_supported,25-34,tv,Roku,CA,BC,Vancouver,False,2025-03-02
user_420,2025-05-24,2025-05-24,2025-06-20,ad_supported,25-34,mobile,Android,UK,SCT,Edinburgh,False,2025-06-20
user_421,2025-04-24,2025-04-24,2025-10-19,premium,18-24,tablet,Android,UK,ENG,London,False,2025-10-19
user_422,2025-04-11,2025-04-11,2025-04-15,premium,55+,desktop,macOS,UK,SCT,Edinburgh,False,2025-04-15
user_423,2025-02-09,2025-02-09,2025-05-30,ad_supported,13-17,mobile,iOS,UK,ENG,London,False,2025-05-30
user_424,2025-09-19,2025-09-19,2026-01-26,ad_supported,18-24,desktop,Linux,US,NY,New York,False,2026-01-26
user_425,2025-09-22,2025-09-22,2026-03-06,premium,35-44,tv,Roku,US,WA,Seattle,False,2026-03-06
user_426,2025-01-09,2025-01-09,2025-04-29,ad_supported,35-44,desktop,Linux,US,CA,Los Angeles,False,2025-04-29
user_427,2025-11-30,2025-11-30,2026-02-06,ad_supported,35-44,tablet,Android,US,CA,San Francisco,False,2026-02-06
user_428,2025-01-30,2025-01-30,2025-03-11,ad_supported,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2025-03-11
user_429,2025-03-09,2025-03-09,2025-07-29,premium,25-34,tablet,iOS,US,NY,New York,False,2025-07-29
user_430,2025-07-28,2025-07-28,2025-09-20,premium,13-17,tv,Android TV,CA,ON,Toronto,False,2025-09-20
user_431,2025-02-17,2025-02-17,2025-07-22,ad_supported,55+,mobile,Android,US,CA,Los Angeles,False,2025-07-22
user_432,2025-06-10,2025-06-10,2025-09-08,premium,18-24,mobile,iOS,CA,BC,Vancouver,False,2025-09-08
user_433,2025-12-02,2025-12-02,2026-01-23,ad_supported,35-44,tv,Roku,US,NY,New York,False,2026-01-23
